action,frame,input_number,x_inputs,y_inputs
pushup,2942,2,492.28297451086206,970.8855305365638
pushup,2942,3,485.10657461065995,953.5206141059265
pushup,2942,4,477.14581004360264,968.9557880848679
pushup,2942,5,454.7433230751439,911.7055502282568
pushup,2942,6,489.9514931126644,886.0166879342654
pushup,2942,7,449.22700179250614,827.9036730194928
pushup,2942,8,523.6348938523677,847.1282287129698
pushup,2942,9,452.41034390633564,710.8862037282653
pushup,2942,10,543.6819648742676,832.1792253241481
pushup,2942,11,569.4178718433045,695.4895113122947
pushup,2942,12,503.8163757324219,756.6980675721351
pushup,2942,13,467.7501209995203,707.9563571223815
pushup,2942,14,534.2550093667548,747.3243845410049
pushup,2942,15,520.8143936960321,670.1023465310104
pushup,2942,16,589.2158146908408,766.2571530796481
pushup,2942,17,566.5951792399088,687.0578661414122
pushup,2943,1,519.1854552218788,954.9853555735726
pushup,2943,2,501.3163958097759,973.8300088671447
pushup,2943,3,494.02785728897965,953.3276968848405
pushup,2943,4,491.2490121941817,964.2034779242591
pushup,2943,5,461.53749030933045,907.1184654277622
pushup,2943,6,484.3689968711451,885.9073688218784
pushup,2943,7,446.4216453150699,829.9793884344194
pushup,2943,8,541.7945443538197,841.4441365871868
pushup,2943,9,460.0135548909505,709.6389419538951
pushup,2943,10,586.6852258381091,835.3619404820988
pushup,2943,11,561.662388851768,691.9053023172235
pushup,2943,12,499.45398431075245,756.3569485684214
pushup,2943,13,467.3128951223273,705.4048034734819
pushup,2943,14,537.2163488153825,741.9542315546811
pushup,2943,15,503.4145448918928,676.4206390547987
pushup,2943,16,588.3602771424411,736.9917309062243
pushup,2943,17,565.4186583401864,691.4525488094066
pushup,2944,1,530.1593726977967,952.0153688261569
pushup,2944,2,513.9258508514939,967.5222200057332
pushup,2944,3,508.55939363178453,951.677378459149
pushup,2944,4,493.5588261119106,965.4992240412734
pushup,2944,5,472.89904259798817,905.1710040624145
pushup,2944,6,497.14615002013085,884.2744531036076
pushup,2944,7,462.79808044433594,837.7144078800999
pushup,2944,8,524.8848135429516,816.1395711574993
pushup,2944,9,484.3382470649585,723.1295699488294
pushup,2944,10,517.5078473174781,779.8486766000436
pushup,2944,11,573.6131768477591,685.67911204477
pushup,2944,12,532.5687662760416,752.6453091306989
pushup,2944,13,488.60012389065923,744.3651300871098
pushup,2944,14,530.6505470945124,742.8462459902643
pushup,2944,15,502.827816344144,674.7871925379073
pushup,2944,16,574.9088795979817,729.1111823893585
pushup,2944,17,564.9496031644052,689.4169752072922
pushup,2945,1,535.3583928158408,953.8789506392045
pushup,2945,2,522.2851642809416,968.9807165674416
pushup,2945,3,513.6696193092747,952.6100972604908
pushup,2945,4,512.11261414645,960.1686308444004
pushup,2945,5,485.886823419939,906.5621751031113
pushup,2945,6,513.9692954013221,877.4716016052847
pushup,2945,7,474.6100362141927,831.7683589471523
pushup,2945,8,538.3053979120756,817.2230274079271
pushup,2945,9,488.216548049659,723.5526913228197
pushup,2945,10,547.723881905539,776.9462272919804
pushup,2945,11,574.6755606668037,695.320118411086
pushup,2945,12,557.8389592756305,737.5369095567283
pushup,2945,13,482.75046365302904,745.0269196459132
pushup,2945,14,600.3619578846714,733.4844496059522
pushup,2945,15,508.26359999807255,667.3369211487284
pushup,2945,16,675.5085142035233,712.1977897384994
pushup,2945,17,570.4029183638723,691.9671908291904
pushup,2946,1,548.2478392751593,960.1987700446673
pushup,2946,2,524.9308241459361,974.1959196427043
pushup,2946,3,522.7040086712753,956.805419921875
pushup,2946,4,514.1320158305921,958.3082866355336
pushup,2946,5,491.8855606882195,905.934176157756
pushup,2946,6,530.6690744768109,872.8743814925897
pushup,2946,7,500.7112295585766,823.1002784219263
pushup,2946,8,552.3560989112184,791.3653998986001
pushup,2946,9,499.78122108861015,726.1055706312466
pushup,2946,10,549.2048598172372,752.1733382393209
pushup,2946,11,579.2202865868284,695.2385886736532
pushup,2946,12,550.6779961836966,738.0666990583071
pushup,2946,13,495.8940445749383,708.6941311053874
pushup,2946,14,585.8280623586554,712.5350410653623
pushup,2946,15,527.4934387207031,656.6253194150893
pushup,2946,16,673.3012287240279,692.0621499670557
pushup,2946,17,566.8388513933148,688.4155875098405
pushup,2947,1,556.3936012669614,962.907376576619
pushup,2947,2,540.2504288522821,977.7927441299288
pushup,2947,3,531.7592433460972,950.4419440011466
pushup,2947,4,521.8076913398609,963.3690763642728
pushup,2947,5,500.97509953013633,900.9030047747809
pushup,2947,6,540.8561559309039,871.3284595903143
pushup,2947,7,504.9472915917112,821.3643369643346
pushup,2947,8,601.2356098911218,844.2380793593408
pushup,2947,9,494.7952738979406,691.8492141506366
pushup,2947,10,611.8932021291632,832.7056014028593
pushup,2947,11,577.4826049804688,696.2362446946878
pushup,2947,12,586.5105839779502,709.6073614415046
pushup,2947,13,528.8628641764323,709.9270506208071
pushup,2947,14,660.6081303378992,688.2331304978436
pushup,2947,15,555.7124629773591,669.3209100161298
pushup,2947,16,710.2163850215443,669.5912115257906
pushup,2947,17,611.3033482066371,681.5927508417905
pushup,2948,1,559.7799963700144,961.1522367880614
pushup,2948,2,547.8904764275801,981.0189902899951
pushup,2948,3,535.4254254123621,951.3981436220735
pushup,2948,4,540.8730503550747,960.2983816926085
pushup,2948,5,504.6007564611602,904.5001775568181
pushup,2948,6,547.8033862197608,873.0736148161538
pushup,2948,7,506.6498960528457,820.4109370721523
pushup,2948,8,596.9403169866193,838.1228788110539
pushup,2948,9,503.67576866819144,730.2388366498665
pushup,2948,10,611.6684635898523,830.3585155691792
pushup,2948,11,570.0076856111225,689.0079079635302
pushup,2948,12,574.7036555775425,724.3201365476109
pushup,2948,13,496.90305207905016,707.9554920677026
pushup,2948,14,657.0522381966574,714.6228735966594
pushup,2948,15,521.7735812538548,672.5319936528786
pushup,2948,16,710.6954828898112,693.4244606711648
pushup,2948,17,564.77653637267,689.6922979114612
pushup,2949,1,564.9860783627158,965.3694783740341
pushup,2949,2,550.6547707005551,979.9185204061987
pushup,2949,3,544.2687824316192,957.8076746795421
pushup,2949,4,527.8056348834122,961.1283097366382
pushup,2949,5,511.7858277705677,904.7599934539294
pushup,2949,6,538.4202575683594,855.9846992952278
pushup,2949,7,521.701789989806,814.5066888648344
pushup,2949,8,577.4668482730262,806.1348080922322
pushup,2949,9,520.7210661235608,699.3818870118257
pushup,2949,10,607.5540869696098,777.2074123019065
pushup,2949,11,580.1033528645833,693.8975994532105
pushup,2949,12,555.234878272341,719.0032674866725
pushup,2949,13,523.7242019385621,729.4768103842929
pushup,2949,14,579.7471458033511,720.4453139707266
pushup,2949,15,523.8001987390351,673.2448929476451
pushup,2949,16,645.0044524878786,714.8372691092851
pushup,2949,17,564.8291484096594,689.5261505895742
pushup,2950,1,579.8148506566098,963.1080812953519
pushup,2950,2,565.8453128212376,973.7982518675555
pushup,2950,3,556.0343772486636,950.3144239778717
pushup,2950,4,543.8520076818634,955.9516677772881
pushup,2950,5,521.5408090959515,905.0004492401424
pushup,2950,6,543.5143253259491,850.2869884077325
pushup,2950,7,512.6765451933207,814.855360718442
pushup,2950,8,572.8067739386307,773.8804253769339
pushup,2950,9,518.2706103408545,697.795713660751
pushup,2950,10,581.9101428985596,750.914805350664
pushup,2950,11,580.513114259954,695.9982410527007
pushup,2950,12,554.2926319858484,720.834249974864
pushup,2950,13,526.765639991091,730.3186155488431
pushup,2950,14,577.2671341477778,723.9280114064211
pushup,2950,15,526.223702681692,674.1031435311559
pushup,2950,16,644.7346965053625,713.3840090029863
pushup,2950,17,564.6605709142852,690.4153114811875
pushup,2951,1,583.4878419574939,950.7689694324172
pushup,2951,2,570.4274709601151,967.3510942741135
pushup,2951,3,558.8124797218724,946.3097221984528
pushup,2951,4,559.1428950794956,949.644151000308
pushup,2951,5,524.9853502240097,906.8290732175863
pushup,2951,6,545.128881889477,847.5498730094383
pushup,2951,7,509.878691957708,818.7785040196296
pushup,2951,8,573.9505580433628,773.2004442664122
pushup,2951,9,503.0125614634731,722.9942844888075
pushup,2951,10,568.7385953936661,747.2616620601725
pushup,2951,11,580.5838922868695,696.3620019350751
pushup,2951,12,556.4219959995203,722.4869295853514
pushup,2951,13,533.3912872849849,712.2893063732201
pushup,2951,14,582.2757744370845,745.871376129518
pushup,2951,15,526.3753643370511,673.641644213573
pushup,2951,16,609.2349805329975,765.7221074015522
pushup,2951,17,565.164560686078,690.4077740070724
pushup,2952,1,588.3314801935563,958.4052429533475
pushup,2952,2,572.69992159124,969.3977113621389
pushup,2952,3,564.0073782937568,940.1696175682845
pushup,2952,4,549.504235250908,956.3418101115399
pushup,2952,5,528.8062152527926,895.0619490123134
pushup,2952,6,542.9005632902446,854.5121048157473
pushup,2952,7,526.9302287854646,807.9997128071947
pushup,2952,8,574.7678040621573,775.9485251018277
pushup,2952,9,519.4102116634971,697.8720042635028
pushup,2952,10,586.4759841718171,750.3321422230114
pushup,2952,11,578.7563270434998,695.9568100142714
pushup,2952,12,557.9531191106428,724.527891395126
pushup,2952,13,528.7092295864172,709.2934602401082
pushup,2952,14,581.0255803559955,745.692894759079
pushup,2952,15,527.6410474275287,672.9615982364851
pushup,2952,16,608.7495890834875,766.1707605903015
pushup,2952,17,566.4952087402344,690.1853038708456
pushup,2953,1,592.3229558844315,954.5788066149541
pushup,2953,2,578.6681463007341,965.4329444910323
pushup,2953,3,570.4942027309485,942.0368835829435
pushup,2953,4,560.6557959841008,942.9844362189971
pushup,2953,5,532.3584974857798,895.9152149814635
pushup,2953,6,564.1341239527652,833.0501079245961
pushup,2953,7,543.6147361889219,804.4720826666039
pushup,2953,8,578.7593690972578,761.6188082742012
pushup,2953,9,545.5761611670778,700.2921250877088
pushup,2953,10,577.448721099318,721.5671568554045
pushup,2953,11,571.2264613101356,688.8261943370071
pushup,2953,12,558.4406829298588,725.5400755632616
pushup,2953,13,574.0974212111088,727.6031400548928
pushup,2953,14,580.6988856666966,744.0900233123546
pushup,2953,15,626.066405982302,712.5928783939023
pushup,2953,16,582.2856970000685,745.1899356570458
pushup,2953,17,689.7383706611499,718.498787812048
pushup,2954,1,595.0617920724969,946.9431143653093
pushup,2954,2,587.1790139716968,958.7076818459919
pushup,2954,3,574.4380375376918,940.9809860446759
pushup,2954,4,559.748615465666,943.1440764110686
pushup,2954,5,538.2305371133905,901.5152816521769
pushup,2954,6,558.3946388646176,841.7104470795113
pushup,2954,7,530.1930390742787,826.1802848824274
pushup,2954,8,579.213264197634,776.971842670754
pushup,2954,9,519.5728275232148,727.4488200493736
pushup,2954,10,587.8193099038642,748.4506656776252
pushup,2954,11,577.9257898163377,695.2056931561473
pushup,2954,12,559.1741006416187,724.4871536037616
pushup,2954,13,527.0654859040912,732.3029119318181
pushup,2954,14,582.7519272084821,740.1062288002273
pushup,2954,15,509.1521969176175,654.0089134057537
pushup,2954,16,609.6359828480503,748.3280358204836
pushup,2954,17,570.5696982668156,690.331647524045
pushup,2955,1,595.7655428166975,949.0299033491922
pushup,2955,2,587.5821203934519,959.1258415230524
pushup,2955,3,577.2032526919716,940.5632341600065
pushup,2955,4,561.7635318689179,940.8201415280262
pushup,2955,5,541.5633491047641,900.3776424946947
pushup,2955,6,547.3738298918071,852.5644839580323
pushup,2955,7,507.72270738032825,834.6272296216114
pushup,2955,8,558.639579739487,776.3828834959868
pushup,2955,9,502.34644839638156,723.8681327761329
pushup,2955,10,579.3634247361567,720.4770181578587
pushup,2955,11,578.1567998518024,695.4424132966525
pushup,2955,12,550.1859885767886,745.0717554165526
pushup,2955,13,506.7250301963404,733.6792981585432
pushup,2955,14,535.0257100557026,717.7158908593302
pushup,2955,15,509.6912330493592,655.3783912282653
pushup,2955,16,566.9658339651007,703.078372616888
pushup,2955,17,571.3251328050044,690.4189324770673
pushup,2956,1,597.5723346910978,938.5930213217929
pushup,2956,2,587.834362900048,958.9890866733981
pushup,2956,3,575.11071054559,936.2844845290251
pushup,2956,4,563.4134085136548,942.2328569385073
pushup,2956,5,538.5954430228785,895.3980947872634
pushup,2956,6,546.759830943325,855.9689240805552
pushup,2956,7,508.4785488195586,817.34415110727
pushup,2956,8,557.7279532583136,773.9905894886364
pushup,2956,9,496.22541862621637,677.9696578394544
pushup,2956,10,555.6020730001884,723.6678639273001
pushup,2956,11,572.9505177548057,689.3360471359871
pushup,2956,12,532.6598451848615,747.0395415557828
pushup,2956,13,523.8957830060992,732.6094113670591
pushup,2956,14,501.5749519749691,691.9334085721437
pushup,2956,15,537.1736404352021,660.8928627774593
pushup,2956,16,566.9033144231428,701.7182432678155
pushup,2956,17,566.8448076750102,684.8832604031181
pushup,2957,1,599.2511936656215,947.9269720037821
pushup,2957,2,588.3244618198328,958.6612777459269
pushup,2957,3,579.2046891597279,940.0869303073445
pushup,2957,4,562.9770218698602,942.1862183525946
pushup,2957,5,541.2059829109593,900.0283181732613
pushup,2957,6,547.6094336258737,855.4343095927745
pushup,2957,7,509.9593607584635,820.2555949116066
pushup,2957,8,558.6886608391477,775.5641747565546
pushup,2957,9,505.43674067447057,687.7795156121646
pushup,2957,10,579.1983955784848,720.5876823166244
pushup,2957,11,578.5836832146895,695.6137288857133
pushup,2957,12,534.3063381261993,750.7436756079717
pushup,2957,13,527.1901395028098,730.7008065999795
pushup,2957,14,499.79104694567224,695.0441306992664
pushup,2957,15,537.1006129080789,660.1740591627874
pushup,2957,16,567.9615850615919,702.8128396041552
pushup,2957,17,566.1050950435169,686.0182027827218
pushup,2958,1,597.229631658186,947.8046637009686
pushup,2958,2,587.1482916045607,959.5023569063185
pushup,2958,3,577.3685308088336,939.4710331025808
pushup,2958,4,560.61279296875,943.6818151066624
pushup,2958,5,537.6882691968951,896.3085803797577
pushup,2958,6,550.7577715421977,855.1628766263563
pushup,2958,7,511.0392185679653,818.2065644948401
pushup,2958,8,590.3985756321957,798.3359443188235
pushup,2958,9,506.3141049836811,690.291604985282
pushup,2958,10,599.1873737803676,742.7432715592483
pushup,2958,11,578.0973387601083,694.544053344058
pushup,2958,12,546.9302046926398,744.607443668495
pushup,2958,13,527.0559344375342,731.099475137767
pushup,2958,14,515.2686620176884,710.9308035141275
pushup,2958,15,527.3611744663172,680.1964048487986
pushup,2958,16,563.2061963332327,704.8734279269065
pushup,2958,17,565.6199819999829,688.9403701899216
pushup,2959,1,596.3770816200657,950.3149146657653
pushup,2959,2,587.1882093998423,960.7229784728402
pushup,2959,3,571.5502153363144,936.6816382183564
pushup,2959,4,562.1466613234135,944.6052564639773
pushup,2959,5,534.9398596244946,898.3341506172505
pushup,2959,6,553.1098168356376,854.5135053486317
pushup,2959,7,511.41611065780904,822.8105853812979
pushup,2959,8,574.1951042309141,772.3520689647795
pushup,2959,9,503.15682260613687,691.9007617829271
pushup,2959,10,570.7876553451805,746.2595196125411
pushup,2959,11,570.9419464646724,688.5254280616786
pushup,2959,12,554.5175706294544,724.5924950690546
pushup,2959,13,526.5374622010348,732.1132015633557
pushup,2959,14,559.1130323577345,734.9337223717313
pushup,2959,15,529.177689803274,680.3711358662633
pushup,2959,16,566.496442828262,739.465687846824
pushup,2959,17,568.9794680946751,702.9906731863533
pushup,2960,1,592.2078544215152,955.4154588881092
pushup,2960,2,579.341072283293,966.8205055662993
pushup,2960,3,570.6325711702045,940.9206187320303
pushup,2960,4,545.336246155856,944.132521128994
pushup,2960,5,532.8860654328998,897.3802923346663
pushup,2960,6,549.032829686215,854.0090330694226
pushup,2960,7,542.5683607134903,822.2241023754107
pushup,2960,8,575.3484076784367,774.4249538994044
pushup,2960,9,542.288519876045,720.2883600274678
pushup,2960,10,581.1344683797736,747.5174749067291
pushup,2960,11,580.8899461177357,693.3872118445372
pushup,2960,12,544.5335013406318,744.6718317472661
pushup,2960,13,551.5431186609101,728.3766379883882
pushup,2960,14,512.125152119419,714.0215656660733
pushup,2960,15,553.3975755122669,704.0949255117059
pushup,2960,16,564.4200773406446,704.6666237036213
pushup,2960,17,581.6712898120545,713.347695759066
pushup,2961,1,588.3207819754617,959.4776085877601
pushup,2961,2,574.8908273797285,969.1268783853453
pushup,2961,3,568.9468290094743,943.9856518581428
pushup,2961,4,548.3554465310615,956.7487842438646
pushup,2961,5,534.373784650836,905.0764456975629
pushup,2961,6,546.2092429713199,853.6752236607563
pushup,2961,7,527.8751473677786,826.7247077799835
pushup,2961,8,555.4080909595154,776.7372838299219
pushup,2961,9,514.1347222579153,728.9175665731107
pushup,2961,10,567.374153137207,748.2673075112951
pushup,2961,11,572.208645469264,684.2876388365963
pushup,2961,12,546.6124926115336,744.5722073975946
pushup,2961,13,526.1219198661938,730.9337710394133
pushup,2961,14,510.9001952723453,710.8755162250565
pushup,2961,15,514.3684452458432,654.4396391050708
pushup,2961,16,562.9025051050019,703.7478647722994
pushup,2961,17,571.9837530035721,686.9484440781592
pushup,2962,1,585.4453530227928,959.9510435206736
pushup,2962,2,570.9922991300883,971.1196575185686
pushup,2962,3,564.1854033553809,942.8814129030326
pushup,2962,4,547.76875412255,959.1583994001575
pushup,2962,5,532.5265596624006,905.9178457437705
pushup,2962,6,546.2274384080317,855.8432127168119
pushup,2962,7,527.9573279932926,822.6461902296686
pushup,2962,8,550.1830920838473,775.109685457027
pushup,2962,9,510.44988531815375,736.5853818327287
pushup,2962,10,549.8130269636188,752.2388337084132
pushup,2962,11,547.6632931357935,689.6304043856534
pushup,2962,12,547.8382525527686,741.9697697818083
pushup,2962,13,552.9563796729371,728.9000515556544
pushup,2962,14,528.8759244952286,716.9016641907206
pushup,2962,15,575.96051935564,704.353967271786
pushup,2962,16,563.2645386143735,701.9682547662239
pushup,2962,17,640.5372137772409,714.5345718367076
pushup,2963,1,580.5389551530805,958.3692529350355
pushup,2963,2,568.0330042253461,973.5483473310857
pushup,2963,3,558.8644487815991,947.761929732424
pushup,2963,4,546.1541185880961,955.829739857869
pushup,2963,5,528.1148000349078,908.0815774639752
pushup,2963,6,547.1360283567194,857.7563439794334
pushup,2963,7,531.3432987949304,810.8235534467415
pushup,2963,8,581.5254621338426,796.0029353030018
pushup,2963,9,513.3180879291735,687.4749167568713
pushup,2963,10,586.9939208448978,775.8600622304559
pushup,2963,11,576.6167409796464,692.0219175708515
pushup,2963,12,548.3754342062431,738.6603416618356
pushup,2963,13,574.4129435221354,753.5039701597583
pushup,2963,14,526.3474126447711,697.7926296472289
pushup,2963,15,634.9988970840186,772.8360610410391
pushup,2963,16,566.2919911167078,698.3377713624384
pushup,2963,17,714.5916784855357,806.4769213405914
pushup,2964,1,581.1362075805664,965.3755257346413
pushup,2964,2,566.0014383416426,976.5908930466182
pushup,2964,3,560.3603885048313,950.6778726233057
pushup,2964,4,543.4751356693736,958.5984309218408
pushup,2964,5,523.3657602678265,906.4373973165389
pushup,2964,6,547.8267964145593,860.1186361657568
pushup,2964,7,526.9420329311438,820.9353981979052
pushup,2964,8,581.9542963462964,795.4923631849842
pushup,2964,9,503.35187410053453,739.8170455732063
pushup,2964,10,584.0079795059405,774.5659992598233
pushup,2964,11,573.8948915715803,682.5714840006332
pushup,2964,12,546.3171119020695,740.9231414460666
pushup,2964,13,554.3615214029948,729.4945847844502
pushup,2964,14,524.0160798189933,717.019776242978
pushup,2964,15,574.7487526609186,704.4769855344674
pushup,2964,16,566.9890915720086,697.8041395874692
pushup,2964,17,640.2008056640625,716.0795008313617
pushup,2965,1,574.5387923926637,961.7330842368052
pushup,2965,2,559.6309487861499,978.0138772419222
pushup,2965,3,553.8044671845017,953.0962285755237
pushup,2965,4,541.653569539388,957.6767572776903
pushup,2965,5,517.5540038995575,910.3497896058666
pushup,2965,6,530.1068858096473,865.4579120815649
pushup,2965,7,512.7893625225937,819.6212451011432
pushup,2965,8,558.5089529606333,786.910274710347
pushup,2965,9,500.9211945115474,739.8112860070654
pushup,2965,10,567.3866599902772,753.2386604300725
pushup,2965,11,573.3948262532551,681.7111510227701
pushup,2965,12,549.423464055647,741.6477510049074
pushup,2965,13,527.2882909942091,710.92933880408
pushup,2965,14,527.1919705574973,710.3287388278255
pushup,2965,15,533.4146098086708,655.204809048873
pushup,2965,16,561.8685939855743,684.1306601583892
pushup,2965,17,575.7278469152618,676.3926070047235
pushup,2966,1,569.5604632193582,966.0576797602341
pushup,2966,2,552.2690441733912,981.9409861569859
pushup,2966,3,547.7676398294013,958.8102864226794
pushup,2966,4,526.051264980383,961.4366676355636
pushup,2966,5,513.0928240324321,912.0790900640916
pushup,2966,6,548.7586051539371,876.1521079323509
pushup,2966,7,529.4157041583145,815.4416084080641
pushup,2966,8,573.4234819914165,799.5442632568627
pushup,2966,9,511.67072496916114,695.6535066936781
pushup,2966,10,596.0180322747481,745.2469122762357
pushup,2966,11,573.6233922054893,682.3026772840652
pushup,2966,12,554.1229167737458,775.3656440392251
pushup,2966,13,549.3285356488144,758.4850365595906
pushup,2966,14,553.7520171048349,738.1763288617003
pushup,2966,15,528.7126962762129,681.9253710509652
pushup,2966,16,585.4808981376782,742.6728280977247
pushup,2966,17,578.9051952696683,688.6135493233587
pushup,2967,1,567.0614617330986,967.8976042664978
pushup,2967,2,550.7344128792746,984.6644964980661
pushup,2967,3,542.416924928364,957.1614500883505
pushup,2967,4,525.287567941766,960.7954461890531
pushup,2967,5,505.9687336704187,910.2728692647008
pushup,2967,6,543.5432741934793,875.907309574992
pushup,2967,7,527.2079106381065,812.2356355464472
pushup,2967,8,576.8378575642903,800.6649021512185
pushup,2967,9,509.13694147478066,681.2853656279949
pushup,2967,10,599.1022933156867,744.3623209991956
pushup,2967,11,578.7382079007333,690.1393032178429
pushup,2967,12,558.3922750908032,773.9449996363294
pushup,2967,13,557.1595550001713,726.1602769832882
pushup,2967,14,556.5666165268211,731.7591789387665
pushup,2967,15,604.3761280126739,715.9558800721351
pushup,2967,16,589.2612336811267,739.2871849168691
pushup,2967,17,672.3602000454016,717.1558089742002
pushup,2968,1,564.0980601729008,973.6683693224603
pushup,2968,2,544.652299044425,990.4076546776595
pushup,2968,3,541.7720460055167,953.6174801746047
pushup,2968,4,526.9434959010074,971.4260125551923
pushup,2968,5,506.3554536250599,912.7320505833704
pushup,2968,6,540.5558522542317,864.6351060313698
pushup,2968,7,507.6178614298502,832.0359429550589
pushup,2968,8,577.9936854044596,797.8448178812552
pushup,2968,9,496.0287863748115,732.183218848405
pushup,2968,10,597.4445737872207,741.6331202829784
pushup,2968,11,548.5114703262061,682.2782605475168
pushup,2968,12,557.9017451771518,715.2394892848204
pushup,2968,13,495.47972294322227,707.836169340002
pushup,2968,14,605.1812271486249,723.7247589880117
pushup,2968,15,532.5509944714997,674.242138564913
pushup,2968,16,674.384869776274,715.7242653586648
pushup,2968,17,579.298459772478,688.2213399496424
pushup,2969,1,556.6219463683011,965.0973326901355
pushup,2969,2,544.2200014884012,981.4029475501437
pushup,2969,3,536.4779917399088,953.0790397919804
pushup,2969,4,520.8297823186506,959.9268353599056
pushup,2969,5,502.9983226039953,907.8702928724842
pushup,2969,6,524.1421830026727,880.4931533663062
pushup,2969,7,511.75353435047884,823.2035394775123
pushup,2969,8,559.3017479411342,819.4455908684454
pushup,2969,9,503.8459269205729,736.7431797725347
pushup,2969,10,581.4577241529498,773.7832758591182
pushup,2969,11,575.0158209549753,683.2364249255545
pushup,2969,12,527.3210144042969,749.3914540887271
pushup,2969,13,531.8380255448191,707.3247107749179
pushup,2969,14,532.3827094362492,702.8345461925828
pushup,2969,15,560.7863451723466,673.4920519257428
pushup,2969,16,568.7696878533613,697.0246905591114
pushup,2969,17,641.3178735030325,691.9250304440418
pushup,2970,1,550.8290140252363,968.0801669034091
pushup,2970,2,532.7430892408939,984.4995277630408
pushup,2970,3,525.1948179278457,958.1534004002516
pushup,2970,4,517.524618851511,958.6605577583772
pushup,2970,5,495.8010548039486,910.302819944551
pushup,2970,6,523.088393629643,877.0432414360923
pushup,2970,7,488.8907285322222,823.0048576764444
pushup,2970,8,558.160539593613,817.8693997402964
pushup,2970,9,491.91828142132675,694.386725702526
pushup,2970,10,562.5240753408063,747.024607663609
pushup,2970,11,575.6718257435581,690.6422716790457
pushup,2970,12,524.2959541186951,751.935290433752
pushup,2970,13,496.12601832339635,711.6777528259344
pushup,2970,14,536.3612472801877,687.2513275313612
pushup,2970,15,531.6775439078348,674.5043557575473
pushup,2970,16,576.1657902232387,686.2333219597139
pushup,2970,17,578.7988254480194,689.1090458246338
pushup,2971,1,549.572405229535,965.0899844049493
pushup,2971,2,530.4106126751816,984.0561330906011
pushup,2971,3,524.426648323996,956.6222783534707
pushup,2971,4,516.9727030971594,966.8545263150436
pushup,2971,5,492.02442554005404,909.2680280336544
pushup,2971,6,522.5120731822232,875.0635367703725
pushup,2971,7,510.18270057544373,823.3350946399233
pushup,2971,8,555.1993808411715,791.0432412355387
pushup,2971,9,491.149797941509,736.0051387189383
pushup,2971,10,562.9049055199873,745.1367240980969
pushup,2971,11,550.4799210397821,686.4902478789447
pushup,2971,12,527.0937387566817,754.8109501215088
pushup,2971,13,534.6050141987048,710.9566408389238
pushup,2971,14,535.1451980858518,687.2264274605524
pushup,2971,15,563.932598682872,673.4510868402588
pushup,2971,16,576.8628224155359,686.9516549418555
pushup,2971,17,637.2639518871641,693.2050862474222
pushup,2972,1,546.0928271109598,964.734809265471
pushup,2972,2,527.0919518721731,982.0118698337384
pushup,2972,3,515.0816447274726,954.9349845226075
pushup,2972,4,517.5390464381168,967.6163043954939
pushup,2972,5,485.58480781421326,907.9405668661864
pushup,2972,6,514.7716910378974,891.5705849855387
pushup,2972,7,484.10081093771413,836.4972933281421
pushup,2972,8,551.4780446102744,853.3438762150876
pushup,2972,9,478.32657529596696,722.9268062127773
pushup,2972,10,561.4260625682379,838.4123712980473
pushup,2972,11,574.2534784685101,683.6929117392867
pushup,2972,12,546.2132209643983,778.0945840357167
pushup,2972,13,497.29579189367456,736.772335257222
pushup,2972,14,553.8733920716403,734.8383955522017
pushup,2972,15,509.79954301265246,661.4334210064691
pushup,2972,16,610.159573471337,744.8605851406336
pushup,2972,17,566.3270107068513,683.812594126506
pushup,2973,1,536.3107902125308,958.110053406096
pushup,2973,2,522.856360987613,975.0694951770862
pushup,2973,3,509.21465020430713,952.5981910596932
pushup,2973,4,500.46000028911385,964.0043450446406
pushup,2973,5,477.58971565648125,911.8723446698726
pushup,2973,6,504.5847588254694,881.9650479136004
pushup,2973,7,478.190903245357,824.9604855858091
pushup,2973,8,539.5649343206171,816.1594232933153
pushup,2973,9,480.14555947822436,681.1587133334474
pushup,2973,10,553.0445339805201,757.4583607200464
pushup,2973,11,574.9293866073875,679.4205203270468
pushup,2973,12,526.644177353173,754.8505046464267
pushup,2973,13,485.1031146133155,745.0872114166895
pushup,2973,14,534.9539756774902,702.95920230995
pushup,2973,15,498.78297772323873,664.4122006937552
pushup,2973,16,578.0093678256922,686.3370335924665
pushup,2973,17,567.5324530350534,686.6579434748938
pushup,2974,1,531.543362266139,957.1720119112815
pushup,2974,2,519.0158000745271,970.6008386350801
pushup,2974,3,510.5928856029845,953.1453588680004
pushup,2974,4,495.50256695663717,966.7285744540662
pushup,2974,5,473.12453537656546,909.7369545208533
pushup,2974,6,507.6876804284882,872.7597477088752
pushup,2974,7,461.90012145460696,831.2529414533133
pushup,2974,8,558.8836510976155,824.3857633793341
pushup,2974,9,469.84887374074833,677.690068690957
pushup,2974,10,575.8555944342362,769.7410250911315
pushup,2974,11,576.1582009834156,679.3999087614663
pushup,2974,12,533.9598618892201,733.3763712520537
pushup,2974,13,479.72585042317706,715.4113207981072
pushup,2974,14,560.9942780461228,715.3324505742252
pushup,2974,15,539.1890986760457,649.9316860838239
pushup,2974,16,641.6087060225638,714.1158121700224
pushup,2974,17,592.8521915904262,668.6821500312328
pushup,2975,1,526.7201908847742,954.8983219811063
pushup,2975,2,504.2829480087548,973.1163400940409
pushup,2975,3,504.32115789045366,954.0630314671328
